STATION,DATE,NAME,PRCP,SNOW,TMAX,TMIN
USW00093812,11/12/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",15,0,0,0
USW00093812,11/13/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",8,0,0,0
USW00093812,11/14/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,11/15/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,11/16/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",30,0,0,0
USW00093812,11/17/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,11/18/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",38,0,0,0
USW00093812,11/19/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",58,0,0,0
USW00093812,11/20/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,11/21/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,11/22/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",8,0,0,0
USW00093812,11/23/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,11/24/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,11/25/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,11/26/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",173,0,0,0
USW00093812,11/27/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",10,0,0,0
USW00093812,11/28/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",168,0,0,0
USW00093812,11/29/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",3,0,0,0
USW00093812,11/30/1948,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/1/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/2/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/3/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",15,0,0,0
USW00093812,1/5/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/6/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/7/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/8/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/9/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/10/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",56,0,0,0
USW00093812,1/11/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",38,0,0,0
USW00093812,1/12/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",3,0,0,0
USW00093812,1/13/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/14/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/17/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",20,0,0,0
USW00093812,1/18/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",165,0,0,0
USW00093812,1/19/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/20/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/21/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",109,0,0,0
USW00093812,1/22/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/23/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",152,0,0,0
USW00093812,1/24/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",417,0,0,0
USW00093812,1/25/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",15,0,0,0
USW00093812,1/26/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",107,0,0,0
USW00093812,1/27/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",320,0,0,0
USW00093812,1/28/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/29/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/30/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,1/31/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",66,0,0,0
USW00093812,2/1/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/2/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/3/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",3,0,0,0
USW00093812,2/4/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",13,0,0,0
USW00093812,2/5/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/6/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",15,0,0,0
USW00093812,2/7/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/8/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/9/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/10/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/11/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/12/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/13/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",56,0,0,0
USW00093812,2/14/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",277,0,0,0
USW00093812,2/15/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",203,0,0,0
USW00093812,2/16/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/17/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/18/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/19/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",114,0,0,0
USW00093812,2/20/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/21/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/22/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",20,0,0,0
USW00093812,2/23/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/24/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",5,0,0,0
USW00093812,2/25/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,2/26/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
